-179.99987;0.001779347;
-178.38553;0.0014603406;
-176.77119;0.0013114709;
-175.15686;0.0011224301;
-173.54252;0.00098773845;
-171.92818;0.00080342362;
-170.31384;0.00082469071;
-168.6995;0.00074198534;
-167.08517;0.00055294449;
-165.47083;0.00063564986;
-163.85649;0.00056003352;
-162.24215;0.0004655131;
-160.62782;0.00045606105;
-159.01348;0.00040171181;
-157.39914;0.00038989676;
-155.7848;0.0003993488;
-154.17046;0.00041588987;
-152.55613;0.00037571869;
-150.94179;0.00031900644;
-149.32745;0.00037099267;
-147.71311;0.00030719138;
-146.09878;0.00029065031;
-144.48444;0.0002882873;
-142.8701;0.00025756816;
-141.25576;0.00029065031;
-139.64143;0.00026938321;
-138.02709;0.0002882873;
-136.41275;0.0003119174;
-134.79841;0.00030246536;
-133.18407;0.00027647224;
-131.56974;0.00028592429;
-129.9554;0.00025520515;
-128.34106;0.0002882873;
-126.72672;0.00026465719;
-125.11239;0.00022684902;
-123.49805;0.00025993117;
-121.88371;0.0002433901;
-120.26937;0.0002433901;
-118.65503;0.0002433901;
-117.0407;0.0002433901;
-115.42636;0.0002882873;
-113.81202;0.00024811612;
-112.19768;0.000222123;
-110.58335;0.00022448601;
-108.96901;0.00023866407;
-107.35467;0.00019849289;
-105.74033;0.00029537633;
-104.12599;0.0002433901;
-102.51166;0.00026229418;
-100.89732;0.00018667784;
-99.282981;0.00025047913;
-97.668644;0.00025284214;
-96.054306;0.00021503397;
-94.439968;0.00022448601;
-92.825631;0.00025520515;
-91.211293;0.00026229418;
-89.596955;0.00027174622;
-87.982617;0.00027647224;
-86.36828;0.00025047913;
-84.753942;0.00028592429;
-83.139604;0.00028592429;
-81.525266;0.00027883526;
-79.910929;0.00027410923;
-78.296591;0.00026229418;
-76.682253;0.0003331845;
-75.067915;0.00031428041;
-73.453578;0.00038044471;
-71.83924;0.00033791052;
-70.224902;0.00038989676;
-68.610564;0.00039462278;
-66.996227;0.00042061589;
-65.381889;0.00039225977;
-63.767551;0.00040407482;
-62.153213;0.00040643783;
-60.538876;0.00043715697;
-58.924538;0.0005340404;
-57.3102;0.00046787611;
-55.695862;0.00046787611;
-54.081525;0.00054821847;
-52.467187;0.00056712255;
-50.852849;0.00057893761;
-49.238511;0.00066400599;
-47.624174;0.00063092384;
-46.009836;0.00075852642;
-44.395498;0.0007112662;
-42.78116;0.00084123179;
-41.166823;0.00092157415;
-39.552485;0.00097356038;
-37.938147;0.00095701931;
-36.323809;0.0010751698;
-34.709472;0.0011602382;
-33.095134;0.0012453066;
-31.480796;0.0013587311;
-29.866458;0.0015194158;
-28.252121;0.0017368128;
-26.637783;0.0019116756;
-25.023445;0.002228319;
-23.409107;0.0024953392;
-21.79477;0.0027505444;
-20.180432;0.0032018794;
-18.566094;0.0036981116;
-16.951757;0.0041919809;
-15.337419;0.0050521167;
-13.723081;0.0060611223;
-12.108743;0.0073820452;
-10.494406;0.0086155368;
-8.8800678;0.010361802;
-7.26573;0.012509778;
-5.6513923;0.014454536;
-4.0370545;0.015950322;
-2.4227168;0.017531176;
-0.80837905;0.018606346;
0.80595869;0.019936721;
2.4202964;0.020161207;
4.0346342;0.020307713;
5.6489719;0.020690521;
7.2633097;0.020562919;
8.8776474;0.02006196;
10.491985;0.018804839;
12.106323;0.018237716;
13.720661;0.017800559;
15.334998;0.016444191;
16.949336;0.015855801;
18.563674;0.015057104;
20.178012;0.013941763;
21.792349;0.013362825;
23.406687;0.012235669;
25.021025;0.011198307;
26.635363;0.010442144;
28.2497;0.0097474189;
29.864038;0.009333892;
