0;2.6001274e-11;
2.9404949e-08;2.5511693e-11;
5.8809899e-08;2.5222825e-11;
8.8214848e-08;2.4543988e-11;
1.176198e-07;2.3470084e-11;
1.4702475e-07;2.2595002e-11;
1.764297e-07;2.2947976e-11;
2.0583465e-07;2.3461165e-11;
2.352396e-07;2.3193194e-11;
2.6464454e-07;2.310592e-11;
2.9404949e-07;2.2925066e-11;
3.2345444e-07;2.1293595e-11;
3.5285939e-07;1.9556386e-11;
3.8226434e-07;1.8054847e-11;
4.1166929e-07;1.6661345e-11;
4.4107424e-07;1.4446453e-11;
4.7047919e-07;1.2541918e-11;
4.9988414e-07;1.1319325e-11;
5.2928909e-07;1.1730079e-11;
5.5869404e-07;1.3665984e-11;
5.8809899e-07;1.5716471e-11;
6.1750394e-07;1.9459422e-11;
6.4690889e-07;2.4392745e-11;
6.7631384e-07;2.9670107e-11;
7.0571879e-07;3.2373918e-11;
7.3512374e-07;3.0975208e-11;
7.6452868e-07;2.8842499e-11;
7.9393363e-07;2.7482398e-11;
8.2333858e-07;2.7231137e-11;
8.5274353e-07;2.7222067e-11;
8.8214848e-07;2.6121507e-11;
9.1155343e-07;2.4925699e-11;
9.4095838e-07;2.4751448e-11;
9.7036333e-07;2.4166278e-11;
9.9976828e-07;2.3388368e-11;
1.0291732e-06;2.3270358e-11;
1.0585782e-06;2.2651896e-11;
1.0879831e-06;2.1039212e-11;
1.1173881e-06;1.8427886e-11;
1.146793e-06;1.6135594e-11;
1.176198e-06;1.4924857e-11;
1.2056029e-06;1.413449e-11;
1.2350079e-06;1.3252672e-11;
1.2644128e-06;1.3324731e-11;
1.2938178e-06;1.451814e-11;
1.3232227e-06;1.7097756e-11;
1.3526277e-06;2.1557534e-11;
1.3820326e-06;2.8132512e-11;
1.4114376e-06;3.3057871e-11;
1.4408425e-06;3.2882839e-11;
1.4702475e-06;3.0065828e-11;
1.4996524e-06;2.8367277e-11;
1.5290574e-06;2.8174118e-11;
1.5584623e-06;2.8733e-11;
1.5878673e-06;2.8627561e-11;
1.6172722e-06;2.7750205e-11;
1.6466772e-06;2.6047851e-11;
1.6760821e-06;2.4602139e-11;
1.7054871e-06;2.3030779e-11;
1.734892e-06;2.1104196e-11;
1.764297e-06;1.8872338e-11;
1.7937019e-06;1.7372987e-11;
1.8231069e-06;1.5268252e-11;
1.8525118e-06;1.3470179e-11;
1.8819168e-06;1.1968063e-11;
1.9113217e-06;1.1756132e-11;
1.9407267e-06;1.2529916e-11;
1.9701316e-06;1.4290499e-11;
1.9995366e-06;1.636421e-11;
2.0289415e-06;2.0652504e-11;
2.0583465e-06;2.6605004e-11;
2.0877514e-06;3.3080811e-11;
2.1171564e-06;3.5720505e-11;
2.1465613e-06;3.284259e-11;
2.1759663e-06;2.9605687e-11;
2.2053712e-06;2.8068669e-11;
2.2347762e-06;2.7778124e-11;
2.2641811e-06;2.7448807e-11;
2.2935861e-06;2.6714517e-11;
2.322991e-06;2.6595763e-11;
2.352396e-06;2.5170626e-11;
2.3818009e-06;2.2352409e-11;
2.4112059e-06;1.9530355e-11;
2.4406108e-06;1.74631e-11;
2.4700158e-06;1.556373e-11;
2.4994207e-06;1.3187682e-11;
2.5288256e-06;1.199922e-11;
2.5582306e-06;1.1524931e-11;
2.5876355e-06;1.2085267e-11;
2.6170405e-06;1.2830314e-11;
2.6464454e-06;1.4077162e-11;
2.6758504e-06;1.6539649e-11;
2.7052553e-06;2.1245052e-11;
2.7346603e-06;2.8245246e-11;
2.7640652e-06;3.4904514e-11;
2.7934702e-06;3.4619913e-11;
2.8228751e-06;3.1112085e-11;
2.8522801e-06;2.9229938e-11;
2.881685e-06;2.8602659e-11;
2.91109e-06;2.7421932e-11;
2.9404949e-06;2.636312e-11;
2.9698999e-06;2.502835e-11;
2.9993048e-06;2.2907763e-11;
3.0287098e-06;2.0824654e-11;
3.0581147e-06;1.8387571e-11;
3.0875197e-06;1.596151e-11;
3.1169246e-06;1.3928794e-11;
3.1463296e-06;1.1458512e-11;
3.1757345e-06;1.0262263e-11;
3.2051395e-06;1.0253018e-11;
3.2345444e-06;1.1170196e-11;
3.2639494e-06;1.3074e-11;
3.2933543e-06;1.5054947e-11;
3.3227593e-06;1.7497295e-11;
3.3521642e-06;2.2794033e-11;
3.3815692e-06;3.0336216e-11;
3.4109741e-06;3.5709128e-11;
3.4403791e-06;3.578081e-11;
3.469784e-06;3.3344897e-11;
3.499189e-06;3.0401162e-11;
3.5285939e-06;2.8225406e-11;
3.5579989e-06;2.7005463e-11;
3.5874038e-06;2.4819683e-11;
3.6168088e-06;2.2363429e-11;
3.6462137e-06;1.9101138e-11;
3.6756187e-06;1.5509148e-11;
