0;2.3622479e-11;
2.9326262e-08;2.3465254e-11;
5.8652524e-08;2.447202e-11;
8.7978786e-08;2.5106589e-11;
1.1730505e-07;2.4661509e-11;
1.4663131e-07;2.5463334e-11;
1.7595757e-07;2.5210462e-11;
2.0528383e-07;2.416479e-11;
2.346101e-07;2.2304959e-11;
2.6393636e-07;2.1842178e-11;
2.9326262e-07;2.2394667e-11;
3.2258888e-07;2.3098621e-11;
3.5191514e-07;2.2347711e-11;
3.8124141e-07;2.1927806e-11;
4.1056767e-07;2.1765281e-11;
4.3989393e-07;2.2551115e-11;
4.6922019e-07;2.3194219e-11;
4.9854645e-07;2.3110163e-11;
5.2787271e-07;2.290747e-11;
5.5719898e-07;2.1884323e-11;
5.8652524e-07;2.2660265e-11;
6.158515e-07;2.3279024e-11;
6.4517776e-07;2.2874876e-11;
6.7450402e-07;2.2752209e-11;
7.0383029e-07;2.1972484e-11;
7.3315655e-07;2.2479865e-11;
7.6248281e-07;2.1549751e-11;
7.9180907e-07;1.9110561e-11;
8.2113533e-07;1.7699393e-11;
8.504616e-07;1.8234324e-11;
8.7978786e-07;1.8613498e-11;
9.0911412e-07;1.7780638e-11;
9.3844038e-07;1.6005897e-11;
9.6776664e-07;1.5196873e-11;
9.9709291e-07;1.5261347e-11;
1.0264192e-06;1.5758109e-11;
1.0557454e-06;1.57044e-11;
1.0850717e-06;1.6512363e-11;
1.114398e-06;1.6642541e-11;
1.1437242e-06;1.5607944e-11;
1.1730505e-06;1.551653e-11;
1.2023767e-06;1.6417684e-11;
1.231703e-06;1.9328301e-11;
1.2610293e-06;2.353038e-11;
1.2903555e-06;2.9302949e-11;
1.3196818e-06;3.1167629e-11;
1.349008e-06;2.9914992e-11;
1.3783343e-06;2.8276799e-11;
1.4076606e-06;2.6878835e-11;
1.4369868e-06;2.625283e-11;
1.4663131e-06;2.6890202e-11;
1.4956394e-06;2.7118476e-11;
1.5249656e-06;2.6857131e-11;
1.5542919e-06;2.7065066e-11;
1.5836181e-06;2.6869928e-11;
1.6129444e-06;2.600436e-11;
1.6422707e-06;2.6144996e-11;
1.6715969e-06;2.5894483e-11;
1.7009232e-06;2.6318146e-11;
1.7302495e-06;2.5440199e-11;
1.7595757e-06;2.2809596e-11;
1.788902e-06;2.2823762e-11;
1.8182282e-06;2.2618561e-11;
1.8475545e-06;2.1613813e-11;
1.8768808e-06;2.1497218e-11;
1.906207e-06;2.1506056e-11;
1.9355333e-06;2.2014482e-11;
1.9648595e-06;2.2388235e-11;
1.9941858e-06;2.2991781e-11;
2.0235121e-06;2.2772371e-11;
2.0528383e-06;2.2228104e-11;
2.0821646e-06;2.1677864e-11;
2.1114909e-06;2.1523504e-11;
2.1408171e-06;2.171674e-11;
2.1701434e-06;2.1971438e-11;
2.1994696e-06;2.2771771e-11;
2.2287959e-06;2.2907566e-11;
2.2581222e-06;2.2473985e-11;
2.2874484e-06;2.0980788e-11;
2.3167747e-06;1.9425781e-11;
2.346101e-06;2.0327611e-11;
2.3754272e-06;2.1934154e-11;
2.4047535e-06;2.1478176e-11;
2.4340797e-06;1.9940671e-11;
2.463406e-06;1.8759628e-11;
2.4927323e-06;1.8648626e-11;
2.5220585e-06;1.9419275e-11;
2.5513848e-06;1.8034406e-11;
2.580711e-06;1.7632363e-11;
2.6100373e-06;1.8249679e-11;
2.6393636e-06;1.8454099e-11;
2.6686898e-06;1.8642916e-11;
2.6980161e-06;1.8277591e-11;
2.7273424e-06;1.8366715e-11;
2.7566686e-06;1.9086979e-11;
2.7859949e-06;1.8522527e-11;
2.8153211e-06;1.7590566e-11;
2.8446474e-06;1.5990706e-11;
2.8739737e-06;1.5934691e-11;
2.9032999e-06;1.5509924e-11;
2.9326262e-06;1.6019271e-11;
2.9619525e-06;1.7309179e-11;
2.9912787e-06;2.0676307e-11;
3.020605e-06;2.6885593e-11;
3.0499312e-06;3.1346868e-11;
3.0792575e-06;3.258416e-11;
3.1085838e-06;3.2004094e-11;
3.13791e-06;3.1809869e-11;
3.1672363e-06;3.125522e-11;
3.1965626e-06;2.9940335e-11;
3.2258888e-06;2.9266834e-11;
3.2552151e-06;2.7910093e-11;
3.2845413e-06;2.5606136e-11;
3.3138676e-06;2.4621648e-11;
3.3431939e-06;2.2792087e-11;
3.3725201e-06;2.0271822e-11;
3.4018464e-06;1.6432964e-11;
3.4311726e-06;1.5141687e-11;
3.4604989e-06;1.8115892e-11;
3.4898252e-06;2.2360426e-11;
3.5191514e-06;2.7945547e-11;
3.5484777e-06;3.2431108e-11;
3.577804e-06;3.4600862e-11;
3.6071302e-06;3.6642097e-11;
3.6364565e-06;3.8645267e-11;
3.6657827e-06;3.9178907e-11;
3.695109e-06;3.978575e-11;
3.7244353e-06;3.8869973e-11;
3.7537615e-06;3.7780443e-11;
3.7830878e-06;3.7774563e-11;
3.8124141e-06;3.8317001e-11;
3.8417403e-06;3.894684e-11;
3.8710666e-06;3.9020714e-11;
3.9003928e-06;3.8701605e-11;
3.9297191e-06;3.8309265e-11;
3.9590454e-06;3.7907526e-11;
3.9883716e-06;3.6900696e-11;
4.0176979e-06;3.4421352e-11;
4.0470241e-06;3.1668307e-11;
4.0763504e-06;3.1054453e-11;
4.1056767e-06;3.2888055e-11;
4.1350029e-06;3.2523935e-11;
4.1643292e-06;3.1911352e-11;
4.1936555e-06;3.1120546e-11;
4.2229817e-06;2.9656316e-11;
4.252308e-06;2.9117656e-11;
4.2816342e-06;2.7934484e-11;
4.3109605e-06;2.6946818e-11;
4.3402868e-06;2.7314281e-11;
4.369613e-06;2.7966538e-11;
4.3989393e-06;2.7799838e-11;
4.4282656e-06;2.8642489e-11;
4.4575918e-06;2.7496112e-11;
4.4869181e-06;2.6768885e-11;
4.5162443e-06;2.6478621e-11;
4.5455706e-06;2.6059181e-11;
4.5748969e-06;2.478742e-11;
4.6042231e-06;2.4642557e-11;
4.6335494e-06;2.7425462e-11;
4.6628756e-06;2.9624461e-11;
4.6922019e-06;3.3375114e-11;
4.7215282e-06;3.9159477e-11;
4.7508544e-06;4.6558288e-11;
4.7801807e-06;5.2719687e-11;
4.809507e-06;5.389986e-11;
4.8388332e-06;5.3325e-11;
4.8681595e-06;5.2267981e-11;
4.8974857e-06;5.0650529e-11;
4.926812e-06;4.9209031e-11;
4.9561383e-06;4.8900314e-11;
4.9854645e-06;4.7365764e-11;
