-6.3409114e-11;6685408.3;
-6.2838514e-11;0;
-6.2267913e-11;0;
-6.1697313e-11;13370817;
-6.1126712e-11;13370817;
-6.0556112e-11;13370817;
-5.9985511e-11;20056225;
-5.9414911e-11;13370817;
-5.884431e-11;40112450;
-5.827371e-11;53483267;
-5.7703109e-11;73539491;
-5.7132509e-11;86910308;
-5.6561908e-11;1.1365194e+08;
-5.5991308e-11;93595716;
-5.5420708e-11;1.2702276e+08;
-5.4850107e-11;1.2033735e+08;
-5.4279507e-11;1.604498e+08;
-5.3708906e-11;2.406747e+08;
-5.3138306e-11;2.6741633e+08;
-5.2567705e-11;1.8050602e+08;
-5.1997105e-11;2.3398929e+08;
-5.1426504e-11;2.3398929e+08;
-5.0855904e-11;3.0084337e+08;
-5.0285303e-11;3.1421419e+08;
-4.9714703e-11;3.0752878e+08;
-4.9144102e-11;3.5432664e+08;
-4.8573502e-11;3.6769746e+08;
-4.8002901e-11;3.2758501e+08;
-4.7432301e-11;4.0780991e+08;
-4.68617e-11;4.4123695e+08;
-4.62911e-11;4.0780991e+08;
-4.5720499e-11;4.7466399e+08;
-4.5149899e-11;5.4820348e+08;
-4.4579298e-11;5.6825971e+08;
-4.4008698e-11;5.1477644e+08;
-4.3438097e-11;5.5488889e+08;
-4.2867497e-11;6.8859706e+08;
-4.2296896e-11;7.0196787e+08;
-4.1726296e-11;6.8191165e+08;
-4.1155695e-11;8.2230522e+08;
-4.0585095e-11;8.2230522e+08;
-4.0014494e-11;7.2870951e+08;
-3.9443894e-11;1.0228675e+09;
-3.8873293e-11;7.9556359e+08;
-3.8302693e-11;9.4264257e+08;
-3.7732092e-11;7.6213655e+08;
-3.7161492e-11;1.0362383e+09;
-3.6590891e-11;9.9612584e+08;
-3.6020291e-11;8.02249e+08;
-3.544969e-11;8.4904686e+08;
-3.487909e-11;9.8944043e+08;
-3.4308489e-11;9.5601339e+08;
-3.3737889e-11;8.5573226e+08;
-3.3167288e-11;9.2927176e+08;
-3.2596688e-11;9.5601339e+08;
-3.2026087e-11;1.0629799e+09;
-3.1455487e-11;1.0028112e+09;
-3.0884886e-11;9.1590094e+08;
-3.0314286e-11;9.8944043e+08;
-2.9743685e-11;1.163261e+09;
-2.9173085e-11;9.2927176e+08;
-2.8602484e-11;9.5601339e+08;
-2.8031884e-11;1.0629799e+09;
-2.7461283e-11;1.0696653e+09;
-2.6890683e-11;9.8275502e+08;
