"","Line0000Point0002.Raw","Line0000Point0002.Defl","Line0000Point0002.Amp","Line0000Point0002.Phase","Line0000Point0002.Phas2","Line0000Point0002.Freq","Line0000Point0002.ZSnsr","Line0000Point0002.Bias"
"15645",-1.22873484542652e-06,8.3362166947154e-08,1.19418808175453e-10,-9.6193675994873,-1.3114070892334,1752814.25,-1.22903247756767e-06,0
"15646",-1.22945073144365e-06,8.32861033472909e-08,1.20857587826428e-10,-9.01447486877441,-1.43560409545898,1752813.625,-1.22903747978853e-06,0
"15647",-1.22869607821485e-06,8.32868494171635e-08,1.20677745574227e-10,-8.82084083557129,-0.350103378295898,1752813,-1.22905476018786e-06,0
"15648",-1.22924154766224e-06,8.33758662110995e-08,1.17440487890086e-10,-9.25151824951172,-0.615234375,1752812.375,-1.22906749311369e-06,0
"15649",-1.22923074741266e-06,8.34122459991704e-08,8.47082265442722e-11,10.5779247283936,20.5171813964844,1752811.875,-1.2290590802877e-06,0
"15650",-1.22902304156014e-06,8.32532691674714e-08,6.0788492295405e-11,48.3496513366699,53.4540214538574,1752811.875,-1.22902156363125e-06,-0.999999940395355
"15651",-1.22902770272049e-06,8.31561663972025e-08,5.57527600475449e-11,54.2996253967285,55.032470703125,1752811.75,-1.22896358334401e-06,-0.999999940395355
"15652",-1.22869448659912e-06,8.32673805462036e-08,5.50333667526104e-11,56.5457305908203,55.3979797363281,1752811.5,-1.22890423881472e-06,-0.999999940395355
"15653",-1.22868675589416e-06,8.34291569162815e-08,5.25155023634039e-11,57.1418876647949,56.4539337158203,1752811.75,-1.22885762721126e-06,-0.999999940395355
"15654",-1.22900598853448e-06,8.34270963423478e-08,5.62923006819371e-11,54.2802276611328,54.1135673522949,1752812,-1.22882033792848e-06,-0.999999940395355
"15655",-1.22892697618227e-06,8.3285527807675e-08,5.43139769271228e-11,54.1313133239746,55.9392509460449,1752812.125,-1.2287785011722e-06,-0.999999940395355
"15656",-1.22873950658686e-06,8.32291817687292e-08,5.32348921888914e-11,53.5306243896484,60.0505599975586,1752812.25,-1.2287275694689e-06,-0.999999940395355
"15657",-1.22847291095241e-06,8.32861033472909e-08,5.34147413799868e-11,52.3602828979492,55.5040435791016,1752812.5,-1.22867868412868e-06,-0.999999940395355
"15658",-1.22868527796527e-06,8.34718889564101e-08,5.59326057691933e-11,59.4076881408691,56.099494934082,1752812.5,-1.22864321383531e-06,-0.999999940395355
"15659",-1.22847916372848e-06,8.34983708841719e-08,5.62923006819371e-11,56.482234954834,56.4737815856934,1752812.5,-1.22862161333614e-06,-0.999999940395355
"15660",-1.22881851893908e-06,8.33076398976118e-08,5.70116905074247e-11,52.8981819152832,55.5125198364258,1752812.5,-1.22860296869476e-06,-0.999999940395355
"15661",-1.22867436402885e-06,8.32784294857447e-08,5.84504736278468e-11,53.8586502075195,55.1943244934082,1752812.125,-1.22857750284311e-06,-0.999999940395355
"15662",-1.22876122077287e-06,8.33862614513237e-08,5.53930651348011e-11,54.022029876709,54.3983306884766,1752811.75,-1.22855090012308e-06,-0.999999940395355
"15663",-1.22811036362691e-06,8.34932620819018e-08,5.28751972761476e-11,54.858039855957,57.273380279541,1752811.875,-1.22854885376e-06,-0.999999940395355
"15664",-1.22844039651682e-06,8.35412734545571e-08,5.44938261182182e-11,54.1659240722656,55.2112770080566,1752812.125,-1.2285970569792e-06,-0.999999940395355
"15665",-1.2285798902667e-06,8.34764293244916e-08,5.55729108564496e-11,53.7244110107422,50.7621994018555,1752812.625,-1.22869209917553e-06,-0.999999940395355
"15666",-1.22921983347624e-06,8.33423712265358e-08,5.4853521030962e-11,52.6892280578613,51.2977409362793,1752813,-1.2288016932871e-06,-0.999999940395355
"15667",-1.22895175991289e-06,8.34468920629661e-08,5.30550429977961e-11,53.3286666870117,51.9020538330078,1752813.125,-1.2288933248783e-06,-0.999999940395355
