"","Line0000Point0000.Raw","Line0000Point0000.Defl","Line0000Point0000.Amp","Line0000Point0000.Phase","Line0000Point0000.Phas2","Line0000Point0000.Freq","Line0000Point0000.ZSnsr","Line0000Point0000.Bias"
"28",-3.91600588045549e-06,2.83548717838755e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.91605772165349e-06,NA
"29",-3.91316052628099e-06,2.86568169194368e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.91331059290678e-06,NA
"30",-3.91056983062299e-06,2.84992451859978e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.91059256799053e-06,NA
"31",-3.90789955417858e-06,2.85017209833427e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.90789364246302e-06,NA
"32",-3.90526838600636e-06,2.85264700750076e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.90519426218816e-06,NA
"33",-3.90257537219441e-06,2.86312440422876e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.90247805626132e-06,NA
"34",-3.89980641557486e-06,2.85281198664222e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.89973865821958e-06,NA
"35",-3.89683100365801e-06,2.82385492766934e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.8969819797785e-06,NA
"36",-3.89430215363973e-06,2.84835710573361e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.89421757063246e-06,NA
"37",-3.89154365620925e-06,2.8502544768827e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.89145452572848e-06,NA
"38",-3.88851594834705e-06,2.8217923553342e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.88870239476091e-06,NA
"39",-3.88586749977549e-06,2.83383716492835e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.88597118217149e-06,NA
"40",-3.88324087907677e-06,2.86320678277718e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.88325588573935e-06,NA
"41",-3.88070748158498e-06,2.84687207141587e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.8805396798125e-06,NA
"42",-3.8780526665505e-06,2.83936474332336e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.87780664823367e-06,NA
"43",-3.87490081266151e-06,2.82311241051048e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.87506224797107e-06,NA
"44",-3.87236104870681e-06,2.82509238225259e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.87232830689754e-06,NA
"45",-3.86921556128073e-06,2.80719003598051e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.86962574339123e-06,NA
"46",-3.86715464628651e-06,2.80818013287387e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.86695683118887e-06,NA
"47",-3.86426472687162e-06,2.82344236879339e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.86430338039645e-06,NA
"48",-3.86176179745235e-06,2.83919954213729e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.86164083465701e-06,NA
"49",-3.85901466870564e-06,2.85503953811883e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.85895509680267e-06,NA
"50",-3.85631665267283e-06,2.86807422256175e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.85624252885464e-06,NA
"51",-3.85340808861656e-06,2.84959456031686e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.85351177101256e-06,NA
"52",-3.85078010367579e-06,2.84967693886529e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.85077646569698e-06,NA
"53",-3.84796294383705e-06,2.86559931339525e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.84804616260226e-06,NA
"54",-3.84528357244562e-06,2.85767942642678e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.8453226807178e-06,NA
"55",-3.84273880627006e-06,2.89224644234309e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.84259965358069e-06,NA
"56",-3.83974656870123e-06,2.87962409473153e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.83987071472802e-06,NA
"57",-3.83723181585083e-06,2.87120927033868e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.83713131668628e-06,NA
"58",-3.83445194529486e-06,2.86023693618631e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.83437964046607e-06,NA
"59",-3.83140059057041e-06,2.84670709227441e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.83161705030943e-06,NA
"60",-3.82894768335973e-06,2.84621215485004e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.82884536520578e-06,NA
"61",-3.82628059014678e-06,2.85198686889032e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.82606322091306e-06,NA
"62",-3.82322195946472e-06,2.8469544499643e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.82327561965212e-06,NA
"63",-3.82033658752334e-06,2.8320221723277e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.82050120606436e-06,NA
"64",-3.81781501346268e-06,2.80240519678898e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.81775953428587e-06,NA
"65",-3.81476093025412e-06,2.82674239571179e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.8150574255269e-06,NA
"66",-3.81233735424757e-06,2.82137979645825e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.81238260160899e-06,NA
"67",-3.80989513359964e-06,2.84010703843762e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.80970368496492e-06,NA
"68",-3.80731194127293e-06,2.83532219924609e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.80698566004867e-06,NA
"69",-3.80426558876934e-06,2.85404944122547e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.80421670342912e-06,NA
"70",-3.80127312382683e-06,2.84010703843762e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.80141682398971e-06,NA
"71",-3.79860784960329e-06,2.87104429119722e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.79862012778176e-06,NA
"72",-3.7956281175866e-06,2.86832180229624e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.79585412701999e-06,NA
"73",-3.79279231310647e-06,2.87005419430386e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.7931245060463e-06,NA
"74",-3.79083212465048e-06,2.88935897430065e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.79040807274578e-06,NA
"75",-3.78777144760534e-06,2.8903488491494e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.78766958419874e-06,NA
"76",-3.78503023057419e-06,2.86592927167817e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.78489085051115e-06,NA
"77",-3.78203799300536e-06,2.87566415124729e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.78208346774045e-06,NA
"78",-3.77918217964179e-06,2.89216384175006e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.7792747207277e-06,NA
"79",-3.77636501980305e-06,2.88069657017331e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.77649075744557e-06,NA
"80",-3.77356491298997e-06,2.89406143494375e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.77374340132519e-06,NA
"81",-3.77108540305926e-06,2.88985391172503e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.77102242055116e-06,NA
"82",-3.76855496142525e-06,2.90231128019514e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.76830485038226e-06,NA
"83",-3.76535354007501e-06,2.8944739938197e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.76557113668241e-06,NA
"84",-3.7630027236446e-06,2.89414381349218e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.76281195713091e-06,NA
"85",-3.76018715542159e-06,2.90132140534638e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.76002662960673e-06,NA
"86",-3.75717013412213e-06,2.91138624319842e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.75722697754099e-06,NA
"87",-3.75419790543674e-06,2.89554646926149e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.75443687516963e-06,NA
"88",-3.75166428057128e-06,2.89810375697641e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.75167473976035e-06,NA
"89",-3.74889350496233e-06,2.8936488760678e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.74894079868682e-06,NA
"90",-3.7462623367901e-06,2.89769142014507e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.74622118215484e-06,NA
"91",-3.7436993807205e-06,2.90767365740408e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.74349906451243e-06,NA
"92",-3.74061255570268e-06,2.9182336547251e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.74076626030728e-06,NA
"93",-3.73811303688854e-06,2.92953594716039e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.73802390640776e-06,NA
"94",-3.73526336261421e-06,2.92450352823437e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.73527586816635e-06,NA
"95",-3.73251577912015e-06,2.90231128019514e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.73252692043025e-06,NA
"96",-3.72970498574432e-06,2.90478618936163e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.72978229279397e-06,NA
"97",-3.72706131201994e-06,2.94273583278937e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.72704266737856e-06,NA
"98",-3.72418048755208e-06,2.94488078367294e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.72430326933681e-06,NA
"99",-3.72175691154553e-06,2.9229361153682e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.72155272998498e-06,NA
"100",-3.71883606931078e-06,2.91435608978929e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.718781272255e-06,NA
"101",-3.71598616766278e-06,2.94900570629864e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.71599116988364e-06,NA
"102",-3.7131101180421e-06,2.91221113890572e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.71319447367569e-06,NA
"103",-3.71041073776723e-06,2.89001889086649e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.710404598678e-06,NA
"104",-3.70754878531443e-06,2.91122126405696e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.70762859347451e-06,NA
"105",-3.70498719348689e-06,2.93663093842156e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.70486782230728e-06,NA
"106",-3.70185239262355e-06,2.91113866346393e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.70211978406587e-06,NA
"107",-3.69956978829578e-06,2.92392599021696e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.69937629329797e-06,NA
"108",-3.69657755072694e-06,2.91452106893075e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.69662393495673e-06,NA
"109",-3.69397253052739e-06,2.92640089938345e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.6938511129847e-06,NA
"110",-3.69116628462507e-06,2.91452106893075e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.69105555364513e-06,NA
"111",-3.68824521501665e-06,2.91889357129094e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.68824839824811e-06,NA
"112",-3.68531027561403e-06,2.92442092764134e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.68545306628221e-06,NA
"113",-3.68260793948139e-06,2.93506330351079e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.6826902487519e-06,NA
"114",-3.67965594705311e-06,2.93308333176867e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.67996517525171e-06,NA
"115",-3.67744610230147e-06,2.9356408415282e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.67725897376658e-06,NA
"116",-3.67479015039862e-06,2.92367841048247e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.67453617400315e-06,NA
"117",-3.67186748917447e-06,2.94265323219634e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.67177290172549e-06,NA
"118",-3.66905032933573e-06,2.93250579375126e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.66897302228608e-06,NA
"119",-3.66607514479256e-06,2.91155122233988e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.66616404789966e-06,NA
"120",-3.66340373147978e-06,2.91782109584915e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.66338190360693e-06,NA
"121",-3.66018662134593e-06,2.91163360088831e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.66065683010675e-06,NA
"122",-3.65805294677557e-06,2.91699620014185e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.65799633073038e-06,NA
"123",-3.65536743629491e-06,2.91650104067287e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.65537698598928e-06,NA
"124",-3.65295477422478e-06,2.92103852217451e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.6527601423586e-06,NA
"125",-3.65023197446135e-06,2.92194601847484e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.65011396752379e-06,NA
"126",-3.64744278158469e-06,2.89257640062601e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.6474259559327e-06,NA
"127",-3.64446441381006e-06,2.86246426561831e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.64469906344311e-06,NA
"128",-3.64216180059884e-06,2.88490409339204e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.64193692803383e-06,NA
"129",-3.63912909051578e-06,2.90684876169678e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.6391390949575e-06,NA
"130",-3.6364094739838e-06,2.91204615976426e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.63631124855601e-06,NA
"131",-3.6334947708383e-06,2.88985391172503e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.63347044185502e-06,NA
"132",-3.6305086723587e-06,2.88242896218094e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.63064259545354e-06,NA
"133",-3.6276078390074e-06,2.89109136630827e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.62785090146645e-06,NA
"134",-3.62512537321891e-06,2.90107382561189e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.62510036211461e-06,NA
"135",-3.62229729944374e-06,2.88201662534959e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.62237369699869e-06,NA
"136",-3.61989691555209e-06,2.89241142148455e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.61964112016722e-06,NA
"137",-3.61695902029169e-06,2.90008372871853e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.61687943950528e-06,NA
"138",-3.61410457117017e-06,2.91691359954882e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.61408365279203e-06,NA
"139",-3.61113870894769e-06,2.89595880609284e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.61126558345859e-06,NA
"140",-3.60856779479946e-06,2.8834190590743e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.60843978342018e-06,NA
"141",-3.60551211997517e-06,2.89026647060098e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.60561944034998e-06,NA
"142",-3.60300487045606e-06,2.86023693618631e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.60281774192117e-06,NA
"143",-3.59954765372095e-06,2.86097945334518e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.60004787580692e-06,NA
"144",-3.59737055077858e-06,2.84819212659215e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.59731006938091e-06,NA
"145",-3.59466957888799e-06,2.84769696712317e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.59458090315457e-06,NA
"146",-3.59217301593162e-06,2.81923484557467e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.59182809006597e-06,NA
"147",-3.58904298991547e-06,2.84109713533098e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.58903912456299e-06,NA
"148",-3.58623651663947e-06,2.85479195838434e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.58623037755024e-06,NA
"149",-3.58312490789103e-06,2.83837464643e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.58343208972656e-06,NA
"150",-3.58063311978185e-06,2.83358980723847e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.58066517947009e-06,NA
"151",-3.57792305294424e-06,2.84513945736364e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.57792737304408e-06,NA
"152",-3.57520661964372e-06,2.86675416738547e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.57519979843346e-06,NA
"153",-3.57268527295673e-06,2.8502544768827e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.5724615372601e-06,NA
"154",-3.56979830939963e-06,2.84249956905569e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.56970303982962e-06,NA
"155",-3.56670852852403e-06,2.84373702363894e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.56693226422067e-06,NA
"156",-3.56414398083871e-06,2.85157453205898e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.56416376234847e-06,NA
"157",-3.56134069079417e-06,2.84084955559649e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.56140208168654e-06,NA
"158",-3.55874817614676e-06,2.8311972766204e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.5586394915299e-06,NA
"159",-3.55581801159133e-06,2.82451484423518e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.55586507794214e-06,NA
"160",-3.55316501554626e-06,2.8226174730861e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.55307088284462e-06,NA
"161",-3.55031215804047e-06,2.83936474332336e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.55025599674264e-06,NA
"162",-3.54745770891896e-06,2.79357781352019e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.54742724084645e-06,NA
"163",-3.54462827090174e-06,2.76726064285526e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.54460166818171e-06,NA
"164",-3.54169333149912e-06,2.78788525598372e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.54180156136863e-06,NA
"165",-3.53876134795428e-06,2.79217537979548e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.53904511030123e-06,NA
"166",-3.53623090632027e-06,2.77947043159088e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.53633026861644e-06,NA
"167",-3.53390646523621e-06,2.80083756187821e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.53362929672585e-06,NA
"168",-3.53115592588438e-06,2.7941553515376e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.53090808857814e-06,NA
"169",-3.52816050508409e-06,2.78301781619916e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.52815663973161e-06,NA
"170",-3.52534971170826e-06,2.79060774488471e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.52539291270659e-06,NA
"171",-3.52230154021527e-06,2.77270562065723e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.52264441971784e-06,NA
"172",-3.5197540455556e-06,2.75546319095099e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.51992048308603e-06,NA
"173",-3.51745120497071e-06,2.77996536901526e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.51719972968567e-06,NA
"174",-3.51476273863227e-06,2.79052536633628e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.51444850821281e-06,NA
"175",-3.51154881172988e-06,2.78343037507511e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.51165203937853e-06,NA
"176",-3.50874097421183e-06,2.75175082720125e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.50882191924029e-06,NA
"177",-3.50608183907752e-06,2.76602318827202e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.50597701981314e-06,NA
"178",-3.50294862982992e-06,2.78986522772584e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.5031330298807e-06,NA
"179",-3.50042432728515e-06,2.76882805572143e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.50030018125835e-06,NA
"180",-3.49743504557409e-06,2.7656932299891e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.49748506778269e-06,NA
"181",-3.49472793459427e-06,2.76552802880303e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.49469382854295e-06,NA
"182",-3.49163815371867e-06,2.76429057421979e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.49193101101264e-06,NA
"183",-3.48940966432565e-06,2.76363065765395e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.4891916129709e-06,NA
"184",-3.4863971904997e-06,2.73467359868107e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.48646040038147e-06,NA
"185",-3.483615728328e-06,2.74919331744172e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.48372009284503e-06,NA
"186",-3.48118919646367e-06,2.74176836789763e-09,5.79109295240077e-11,56.1126480102539,57.9253921508789,1787871.75,-3.48095409208327e-06,NA
